Male,Partner,Dependents,SeniorCitizen,DurationMonths,PhoneService,MultipleLines,NoInternet,DSLInternet,FiberOpticInternet,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,MonthlyCharges,Contract,Churn
1,1,1,0,69,1,0,0,0,1,0,1,0,1,1,0,92.15,Two year,0
0,0,0,0,26,1,1,0,1,0,1,1,0,0,1,0,69.5,Month-to-month,0
0,1,0,0,72,1,1,0,0,1,1,1,1,1,0,0,97.0,Two year,0
0,0,0,0,70,0,0,0,1,0,1,0,1,1,1,1,58.35,Two year,0
1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,50.6,Month-to-month,1
1,0,0,0,10,1,0,0,0,1,0,0,0,0,1,1,89.5,Month-to-month,1
0,1,1,0,28,1,0,0,0,1,0,0,0,0,0,0,70.4,One year,0
1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,69.8,Month-to-month,1
0,1,0,0,21,1,1,0,0,1,0,0,0,0,1,1,94.3,Month-to-month,0
1,1,0,1,51,1,1,0,0,1,1,0,1,0,1,0,93.8,Month-to-month,1
0,1,1,0,53,1,0,1,0,0,0,0,0,0,0,0,19.55,One year,0
1,0,1,0,53,1,0,0,0,1,1,1,1,0,0,1,95.95,One year,0
1,1,0,0,24,1,1,0,0,1,0,0,1,0,1,1,101.05,Month-to-month,1
0,1,0,0,70,1,1,0,1,0,1,1,1,1,1,1,94.8,Two year,0
1,0,0,0,61,1,1,0,0,1,1,1,1,0,1,1,107.75,One year,0
0,0,0,0,11,1,0,0,1,0,1,0,0,1,0,0,54.6,One year,0
1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,71.3,Month-to-month,0
1,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0,19.5,One year,0
0,0,0,0,41,1,1,0,1,0,0,1,0,0,0,0,56.3,One year,0
1,1,0,0,18,1,1,0,0,1,0,0,0,0,1,1,94.7,Month-to-month,1
1,1,0,1,72,1,1,0,0,1,0,1,1,0,1,1,104.15,Two year,1
0,1,1,0,71,1,1,0,1,0,1,1,1,1,1,1,90.55,Two year,0
0,1,1,0,34,1,0,0,1,0,1,1,1,0,0,0,60.8,One year,0
1,0,0,0,29,1,0,0,0,1,0,0,1,1,1,1,98.8,Month-to-month,0
1,1,0,1,40,1,0,0,0,1,1,1,1,1,1,0,98.15,One year,0
1,1,0,0,36,0,0,0,1,0,1,0,1,0,0,0,35.35,One year,0
0,1,0,0,46,1,1,0,0,1,0,1,0,1,1,1,103.15,One year,0
0,0,0,0,58,1,1,0,0,1,1,1,1,0,1,1,107.75,One year,0
1,0,0,0,39,1,1,0,0,1,0,1,0,0,0,0,81.4,One year,0
1,1,1,0,4,1,0,0,1,0,0,0,0,1,0,1,61.45,Month-to-month,1
0,1,1,0,52,1,1,0,0,1,0,1,1,0,1,0,95.7,One year,0
1,1,0,1,70,1,1,0,0,1,0,1,1,0,1,1,104.8,One year,0
1,1,0,1,65,1,0,0,0,1,0,0,0,0,0,0,70.95,One year,0
1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,44.95,Month-to-month,0
0,1,0,0,70,1,1,0,0,1,0,0,1,0,1,1,97.65,One year,0
0,1,1,1,29,0,0,0,1,0,0,1,1,0,0,0,35.65,Month-to-month,0
1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,90.55,Month-to-month,1
0,0,0,0,67,1,1,0,1,0,1,0,1,1,1,1,85.25,Two year,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,19.5,Month-to-month,0
0,0,0,0,26,1,0,0,0,1,0,0,0,0,1,1,88.8,Month-to-month,1
0,1,1,0,30,1,1,1,0,0,0,0,0,0,0,0,25.1,Two year,0
0,1,0,0,48,1,0,0,0,1,0,0,1,1,1,1,100.05,Month-to-month,0
0,1,1,0,55,1,0,0,1,0,1,1,0,0,0,0,55.7,Month-to-month,0
1,0,0,0,7,1,1,0,0,1,0,0,0,0,0,1,85.2,Month-to-month,1
1,0,0,0,37,1,1,0,0,1,1,0,0,0,1,0,91.15,Month-to-month,0
0,1,0,0,31,1,0,0,0,1,0,1,0,0,0,1,83.85,Month-to-month,0
1,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,45.9,Month-to-month,0
1,1,1,0,72,1,1,1,0,0,0,0,0,0,0,0,25.1,Two year,0
1,0,0,1,5,1,0,0,0,1,0,0,0,0,1,1,91.4,Month-to-month,1
1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,19.7,Month-to-month,0
0,0,0,1,15,1,0,0,0,1,0,0,0,0,1,1,91.5,Month-to-month,0
1,1,1,0,8,1,0,0,1,0,1,0,0,0,0,0,51.3,Month-to-month,0
0,0,0,0,35,1,0,1,0,0,0,0,0,0,0,0,21.1,One year,0
0,0,0,1,56,1,1,0,0,1,0,1,1,0,1,1,104.75,Month-to-month,0
1,1,0,0,42,1,1,0,0,1,0,0,1,1,1,1,106.15,Month-to-month,1
1,1,1,1,65,1,1,0,0,1,1,1,0,0,0,0,85.75,Month-to-month,0
0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,20.3,One year,0
1,1,0,1,65,1,1,0,0,1,1,0,0,0,1,1,100.75,One year,0
0,0,0,0,18,1,1,0,0,1,0,0,0,0,0,0,74.15,Month-to-month,0
0,0,0,0,23,1,1,0,1,0,1,0,1,0,1,1,78.55,One year,0
0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,45.3,Month-to-month,1
1,1,0,0,70,1,0,1,0,0,0,0,0,0,0,0,19.85,Two year,0
0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,50.7,Month-to-month,0
1,0,0,0,19,1,0,0,1,0,0,0,0,0,0,0,45.0,Month-to-month,0
0,0,0,0,18,1,0,0,0,1,0,1,1,0,0,0,77.8,Month-to-month,0
0,1,0,1,38,1,0,0,0,1,1,0,0,0,0,1,83.45,Month-to-month,0
1,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,73.25,Month-to-month,1
1,0,0,0,47,1,1,0,0,1,1,1,0,0,1,0,94.8,One year,0
0,1,1,0,52,1,0,1,0,0,0,0,0,0,0,0,20.1,Two year,0
1,0,0,0,9,1,1,0,1,0,0,0,0,0,0,1,59.9,Month-to-month,0
0,1,0,0,26,1,1,0,1,0,1,1,1,1,1,1,90.1,One year,0
1,1,1,0,8,1,0,0,1,0,0,0,1,0,0,0,51.05,Month-to-month,1
1,1,0,0,44,1,0,0,1,0,0,1,1,1,1,0,70.95,One year,0
0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,29.2,Month-to-month,0
1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,46.6,Month-to-month,0
0,1,1,0,9,1,1,0,0,1,0,0,0,0,1,0,85.35,Month-to-month,1
1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,75.35,Month-to-month,1
1,0,0,0,25,1,0,0,0,1,1,0,0,0,0,0,74.3,Month-to-month,0
0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,69.3,Month-to-month,0
1,0,0,0,43,1,0,0,0,1,1,0,0,0,0,0,75.2,Month-to-month,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,20.9,Month-to-month,1
0,1,0,0,58,1,1,0,0,1,0,1,1,0,0,1,94.3,One year,0
0,1,1,0,59,1,1,0,1,0,1,0,1,1,1,0,76.45,Two year,0
1,0,0,0,44,0,0,0,1,0,1,0,1,0,1,1,54.0,One year,0
1,0,0,0,66,1,1,0,0,1,0,1,0,1,1,1,104.25,One year,0
1,1,1,0,68,1,0,1,0,0,0,0,0,0,0,0,19.95,Two year,0
1,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,24.95,Month-to-month,0
1,0,0,0,19,1,1,0,0,1,1,0,1,0,0,0,84.75,Month-to-month,0
1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,19.75,Month-to-month,0
0,0,0,0,70,1,1,0,0,1,1,1,1,1,1,1,113.65,Two year,0
1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,44.9,Month-to-month,0
0,0,0,0,8,1,1,0,0,1,0,0,0,0,0,0,75.25,Month-to-month,0
1,0,0,0,53,1,1,1,0,0,0,0,0,0,0,0,24.6,Two year,0
1,0,0,1,51,1,1,1,0,0,0,0,0,0,0,0,25.0,One year,0
1,1,1,0,11,1,0,1,0,0,0,0,0,0,0,0,20.95,Month-to-month,0
1,1,1,0,60,1,1,0,0,1,1,0,1,1,1,1,110.6,Two year,0
1,0,0,0,17,1,0,0,1,0,1,1,0,0,0,0,55.5,Month-to-month,0
1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,43.3,Month-to-month,1
1,1,0,0,70,1,0,0,0,1,1,1,1,1,1,1,109.5,One year,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,19.45,Month-to-month,0
1,0,0,1,43,1,1,0,0,1,0,0,0,0,1,0,84.85,Month-to-month,0
0,1,0,0,16,1,0,1,0,0,0,0,0,0,0,0,19.6,Month-to-month,0
0,1,1,0,57,1,0,0,1,0,1,1,0,0,0,0,53.45,One year,0
1,1,1,0,37,1,0,1,0,0,0,0,0,0,0,0,19.8,One year,0
0,1,0,0,72,1,1,0,0,1,1,1,1,1,1,1,112.1,Two year,0
0,0,0,1,11,1,1,0,0,1,0,0,0,0,0,1,84.8,Month-to-month,1
0,1,0,1,50,1,1,0,0,1,0,1,1,0,1,0,95.05,Month-to-month,1
1,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,50.35,Month-to-month,1
1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,74.6,Month-to-month,1
1,0,0,0,16,1,0,1,0,0,0,0,0,0,0,0,19.7,Month-to-month,1
1,1,0,1,2,1,0,0,0,1,0,0,1,0,0,0,74.2,Month-to-month,0
0,0,0,0,17,1,1,0,1,0,0,0,1,1,1,0,69.0,Month-to-month,0
0,0,0,0,16,1,0,1,0,0,0,0,0,0,0,0,19.35,One year,0
0,0,0,0,15,1,0,0,1,0,0,0,1,0,0,1,59.45,Month-to-month,1
0,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,19.8,One year,0
0,0,1,0,46,1,0,0,0,1,1,1,0,1,1,1,105.2,One year,1
1,1,1,0,64,1,1,0,0,1,0,1,1,1,1,1,109.2,Two year,0
0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,79.15,Month-to-month,0
1,1,1,0,25,1,0,0,1,0,0,1,1,0,0,0,53.65,One year,0
1,1,1,0,71,1,0,0,0,1,1,1,1,1,1,0,100.2,Two year,0
1,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,45.15,Month-to-month,1
0,1,1,0,72,1,0,0,0,1,1,1,1,1,1,1,108.65,Two year,0
0,1,0,0,49,0,0,0,1,0,1,0,0,0,1,0,40.65,Month-to-month,0
1,1,1,0,29,0,0,0,1,0,1,1,1,1,0,1,55.35,One year,0
1,1,0,0,72,1,1,0,0,1,1,1,1,1,0,1,105.6,Two year,0
1,1,0,0,31,1,1,0,0,1,0,1,1,0,1,0,93.8,Month-to-month,1
0,0,0,0,50,1,1,0,0,1,0,0,0,0,1,1,95.7,Month-to-month,0
1,1,0,0,71,1,1,0,1,0,1,0,1,1,1,1,83.2,Two year,0
1,1,0,1,70,1,1,0,1,0,1,1,1,1,1,1,90.05,Two year,0
1,0,0,0,71,1,1,0,0,1,1,0,0,1,0,1,97.65,One year,0
1,1,1,0,61,1,0,0,1,0,1,1,1,1,0,0,68.05,Two year,0
1,0,0,0,32,1,0,0,0,1,0,0,0,1,1,1,96.2,Month-to-month,1
0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,79.6,Month-to-month,1
1,0,0,0,68,1,1,0,0,1,1,1,1,0,0,1,102.1,Two year,0
1,0,0,0,62,1,1,1,0,0,0,0,0,0,0,0,23.4,Two year,0
0,0,1,0,7,1,0,0,0,1,0,0,0,0,0,0,71.05,Month-to-month,0
1,0,0,0,20,1,1,0,0,1,0,0,0,0,1,0,85.25,Month-to-month,1
1,1,1,0,6,1,0,1,0,0,0,0,0,0,0,0,19.45,One year,0
0,0,0,1,33,0,0,0,1,0,1,1,1,0,1,1,59.45,Month-to-month,0
1,1,1,0,28,1,1,0,0,1,0,0,0,0,1,1,92.2,One year,0
1,0,0,0,27,1,0,1,0,0,0,0,0,0,0,0,19.85,Two year,0
1,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,43.9,Month-to-month,0
1,0,0,0,26,1,1,0,0,1,0,0,0,1,0,0,80.5,Month-to-month,1
1,0,0,1,5,1,1,0,0,1,0,1,0,0,0,1,89.8,Month-to-month,1
1,0,0,1,30,1,1,0,0,1,1,0,0,0,0,1,90.5,Month-to-month,0
1,0,0,0,63,1,1,0,0,1,0,1,0,0,0,1,90.45,One year,0
1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,50.75,Month-to-month,1
0,0,1,0,53,1,1,0,1,0,0,1,1,1,1,1,84.6,One year,0
0,1,1,0,14,1,0,0,0,1,0,1,0,1,0,1,89.65,Month-to-month,1
0,0,0,0,21,1,0,0,0,1,0,1,0,1,1,1,99.15,Month-to-month,0
1,0,0,0,17,1,0,1,0,0,0,0,0,0,0,0,19.95,One year,0
1,1,1,0,16,1,0,1,0,0,0,0,0,0,0,0,20.5,Two year,0
0,0,0,0,35,1,0,0,1,0,0,0,1,0,0,1,62.1,Month-to-month,0
0,0,0,1,32,1,0,0,0,1,0,0,0,0,0,1,79.5,Month-to-month,0
0,1,1,0,28,1,0,1,0,0,0,0,0,0,0,0,19.55,Month-to-month,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,20.35,Month-to-month,0
1,0,0,0,59,0,0,0,1,0,0,0,0,1,1,1,51.7,Month-to-month,0
0,1,1,0,72,1,1,1,0,0,0,0,0,0,0,0,23.3,One year,0
1,0,0,0,36,1,0,0,1,0,0,1,0,1,0,1,65.4,One year,1
0,0,0,0,40,1,0,0,1,0,1,1,0,0,1,0,65.1,Month-to-month,0
1,1,1,0,40,1,1,0,0,1,0,0,1,0,0,0,81.2,Month-to-month,0
0,0,1,0,9,1,0,0,1,0,0,0,1,1,1,1,72.9,Month-to-month,1
1,1,1,0,63,1,0,0,1,0,1,1,1,1,1,0,74.5,Two year,0
0,0,0,0,3,1,0,0,0,1,0,0,0,0,1,0,80.5,Month-to-month,0
1,1,1,0,40,0,0,0,1,0,0,1,1,1,1,1,60.3,One year,0
1,1,0,0,8,1,0,0,0,1,1,0,0,0,0,0,75.0,Month-to-month,0
1,1,0,1,34,1,0,0,0,1,1,0,0,1,1,0,90.15,One year,0
1,0,0,0,5,0,0,0,1,0,1,0,1,1,0,0,40.0,Month-to-month,1
1,0,0,1,9,1,1,0,0,1,0,1,0,0,1,1,99.45,Month-to-month,1
1,1,0,0,9,1,1,0,1,0,0,1,1,0,0,1,69.05,Month-to-month,0
1,1,1,0,31,1,1,0,1,0,0,0,0,0,0,1,59.7,Month-to-month,0
0,1,0,0,50,1,0,1,0,0,0,0,0,0,0,0,19.85,One year,0
0,0,0,0,2,1,0,0,0,1,1,1,0,1,0,0,86.25,Month-to-month,1
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,45.65,Month-to-month,1
1,0,0,0,8,1,0,0,0,1,0,0,0,0,0,0,70.1,Month-to-month,1
0,0,0,0,9,0,0,0,1,0,0,1,0,0,0,1,40.75,Month-to-month,0
0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,70.2,Month-to-month,1
0,0,0,0,3,1,0,0,1,0,1,1,0,0,0,0,55.35,Month-to-month,1
1,1,0,0,25,1,0,0,0,1,0,0,0,1,1,1,95.7,Month-to-month,0
1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,46.3,Month-to-month,0
0,1,1,0,45,1,1,0,1,0,1,1,1,1,1,0,81.3,Month-to-month,0
1,1,1,1,51,1,1,0,0,1,0,1,1,0,0,0,84.2,Month-to-month,1
0,1,1,0,55,1,0,1,0,0,0,0,0,0,0,0,20.0,Month-to-month,0
0,0,0,0,38,1,1,0,1,0,1,1,1,0,0,0,66.15,Month-to-month,0
1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,45.85,Month-to-month,1
1,1,1,0,38,1,0,1,0,0,0,0,0,0,0,0,19.6,Month-to-month,0
1,0,0,0,34,1,0,0,1,0,0,1,0,0,0,0,49.8,Month-to-month,0
0,1,0,0,70,1,1,0,0,1,0,0,1,0,1,1,101.75,One year,0
0,0,0,0,13,1,0,0,1,0,1,0,0,1,0,0,55.15,One year,0
1,0,0,0,39,1,1,0,0,1,0,0,0,0,0,0,75.25,Month-to-month,1
0,0,0,0,61,1,1,0,0,1,0,1,1,0,1,1,103.95,One year,0
0,0,0,0,12,1,1,0,0,1,0,0,1,0,1,1,100.15,Month-to-month,1
1,0,0,0,41,1,0,0,0,1,0,1,0,1,1,1,99.65,Two year,0
1,0,0,0,21,1,1,0,0,1,0,0,0,0,0,0,73.7,Month-to-month,0
1,0,0,1,55,0,0,0,1,0,0,0,1,0,1,1,50.05,One year,0
1,1,0,0,69,0,0,0,1,0,1,0,1,1,1,1,60.25,Two year,0
1,1,1,1,26,1,1,0,0,1,0,1,1,0,1,1,105.75,Month-to-month,1
0,1,0,1,69,1,0,0,0,1,1,1,0,0,0,1,87.3,One year,0
0,1,0,1,18,0,0,0,1,0,0,0,1,0,1,1,48.35,Month-to-month,1
1,1,1,0,47,1,1,0,1,0,0,1,0,0,0,0,54.25,Month-to-month,0
0,1,1,0,72,1,0,0,1,0,1,1,1,1,1,1,85.3,Two year,0
1,1,0,1,33,0,0,0,1,0,0,1,1,1,1,0,50.0,Month-to-month,0
0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,24.4,Month-to-month,1
0,1,1,0,72,1,1,0,1,0,1,1,1,1,1,1,90.95,Two year,0
1,1,0,1,37,1,0,0,0,1,0,0,0,0,0,0,72.25,Month-to-month,0
0,1,1,1,62,1,1,0,0,1,0,1,1,0,0,1,96.1,Month-to-month,0
0,1,0,0,71,1,0,1,0,0,0,0,0,0,0,0,19.85,Two year,0
1,0,1,0,23,1,0,0,1,0,0,1,0,1,0,0,55.3,Month-to-month,0
0,0,0,0,16,1,0,1,0,0,0,0,0,0,0,0,20.1,One year,0
1,0,0,0,9,1,0,0,1,0,1,0,1,1,1,0,69.5,Month-to-month,0
1,1,1,0,17,1,1,1,0,0,0,0,0,0,0,0,25.15,Two year,0
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,20.95,Month-to-month,1
0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,49.55,Month-to-month,1
0,1,0,0,24,1,1,0,0,1,0,0,1,0,0,0,79.65,Month-to-month,0
0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,71.25,Month-to-month,0
1,0,0,1,72,1,1,0,0,1,1,1,1,1,1,1,113.8,Two year,0
0,1,0,0,72,1,1,1,0,0,0,0,0,0,0,0,24.55,Two year,0
0,0,1,0,11,1,0,1,0,0,0,0,0,0,0,0,19.7,Month-to-month,0
1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,20.25,Month-to-month,1
0,1,0,1,2,1,0,0,1,0,0,1,0,0,0,0,50.15,Month-to-month,1
0,1,0,1,60,1,1,0,0,1,0,0,1,0,1,1,100.5,One year,0
1,1,0,1,29,1,1,0,0,1,0,1,1,0,0,1,95.9,Month-to-month,1
0,0,0,0,49,1,0,0,1,0,0,0,1,1,1,1,74.45,Two year,0
0,0,0,1,30,1,1,0,0,1,0,1,1,0,1,1,104.1,Month-to-month,0
0,1,0,0,53,1,0,1,0,0,0,0,0,0,0,0,19.05,One year,0
1,0,1,0,39,1,1,1,0,0,0,0,0,0,0,0,25.0,Two year,0
0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,19.05,Month-to-month,0
1,0,0,0,39,1,0,0,0,1,0,0,1,1,0,0,81.9,One year,0
1,0,0,1,8,1,0,0,0,1,0,0,0,0,0,0,69.7,Month-to-month,0
0,1,1,0,51,1,1,0,0,1,0,0,1,0,0,1,90.15,One year,0
1,1,1,0,71,1,1,1,0,0,0,0,0,0,0,0,25.35,Two year,0
1,0,0,1,71,1,1,1,0,0,0,0,0,0,0,0,24.65,Two year,0
0,1,0,1,70,1,0,1,0,0,0,0,0,0,0,0,19.55,Two year,0
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,25.25,Month-to-month,1
1,1,0,0,38,0,0,0,1,0,1,1,0,1,1,1,60.0,Two year,0
0,1,0,0,28,1,0,0,0,1,0,1,1,0,0,1,89.9,Month-to-month,0
0,1,0,0,32,1,0,1,0,0,0,0,0,0,0,0,19.4,Month-to-month,0
1,1,0,1,49,1,0,0,1,0,0,1,0,0,0,0,49.8,Two year,0
0,1,1,0,37,1,1,1,0,0,0,0,0,0,0,0,24.1,Two year,0
0,0,0,0,10,1,0,0,1,0,0,0,1,1,0,0,54.25,Month-to-month,0
1,1,0,0,67,1,1,0,0,1,1,1,1,0,1,1,109.9,One year,0
1,0,0,0,7,0,0,0,1,0,0,0,1,1,0,0,35.5,One year,0
0,0,0,0,51,1,0,0,0,1,0,0,0,0,1,1,87.55,One year,0
0,0,0,0,9,1,0,0,1,0,0,0,0,0,0,0,45.15,Month-to-month,1
0,0,0,0,9,1,0,0,0,1,0,0,0,0,1,1,88.4,Month-to-month,0
1,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,50.8,Month-to-month,0
1,1,0,0,71,1,1,0,0,1,1,1,1,0,1,0,99.0,Two year,0
0,1,1,0,50,1,1,0,0,1,0,0,0,0,1,0,84.4,Month-to-month,1
0,1,1,1,24,1,0,0,0,1,0,0,1,0,1,1,96.55,Two year,0
1,1,0,0,22,1,0,0,1,0,1,0,0,0,1,0,59.75,One year,0
1,0,0,0,44,1,1,0,0,1,1,1,1,0,1,1,111.5,Month-to-month,0
0,1,1,0,33,1,1,1,0,0,0,0,0,0,0,0,24.25,Month-to-month,0
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,75.1,Month-to-month,1
0,1,0,0,54,1,1,0,1,0,0,0,0,0,1,1,70.15,One year,1
1,0,0,0,42,1,1,0,0,1,0,1,0,0,1,1,101.75,Month-to-month,1
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,45.8,Month-to-month,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,20.5,Month-to-month,0
1,0,0,0,30,1,0,0,1,0,1,1,0,1,1,0,70.4,One year,0
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,30.55,Month-to-month,0
1,1,1,0,16,1,1,0,1,0,1,1,0,1,1,1,84.9,Month-to-month,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,20.1,Month-to-month,1
1,1,0,0,9,0,0,0,1,0,0,0,0,1,1,0,40.65,Month-to-month,1
1,1,0,1,46,1,1,0,0,1,0,0,1,0,1,1,101.0,Month-to-month,1
1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,69.1,Month-to-month,1
1,1,0,0,71,1,0,0,1,0,1,0,0,1,0,0,54.5,Two year,0
1,0,0,0,43,1,1,0,0,1,0,0,0,0,0,0,75.35,Month-to-month,0
1,1,0,0,50,0,0,0,1,0,1,0,0,1,1,0,44.45,One year,0
0,0,0,0,13,1,1,0,0,1,0,0,0,0,0,0,75.0,Month-to-month,1
1,1,1,0,19,1,0,0,0,1,0,1,0,1,1,1,100.0,One year,1
0,0,0,0,41,1,1,0,0,1,0,0,1,0,1,1,98.05,Month-to-month,0
0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,71.15,Month-to-month,1
0,0,0,0,24,0,0,0,1,0,0,1,1,0,1,1,54.15,Month-to-month,1
0,1,0,0,40,1,1,0,1,0,0,1,0,0,1,0,63.9,One year,0
0,1,1,0,3,1,1,0,1,0,0,1,1,0,1,0,69.15,Month-to-month,0
0,0,0,0,37,1,1,0,1,0,1,0,0,0,1,0,64.65,One year,0
0,1,1,0,67,1,1,0,0,1,1,0,1,1,1,1,108.75,Two year,1
0,1,1,0,32,1,1,0,0,1,0,1,0,0,1,1,98.85,Month-to-month,0
0,1,0,0,6,1,0,0,1,0,0,0,0,1,0,0,49.15,Month-to-month,1
0,1,1,0,32,1,1,0,0,1,1,0,0,0,1,0,89.6,Month-to-month,0
0,0,0,0,59,1,1,0,0,1,0,1,1,0,0,0,83.25,Month-to-month,0
0,1,0,0,30,1,0,0,1,0,0,1,1,1,0,1,70.25,One year,0
1,0,1,0,20,1,0,1,0,0,0,0,0,0,0,0,19.4,Month-to-month,1
0,1,1,0,27,1,1,1,0,0,0,0,0,0,0,0,24.5,Two year,0
0,0,0,1,20,1,1,0,0,1,1,0,0,0,0,0,79.15,Month-to-month,1
1,0,1,0,9,1,0,1,0,0,0,0,0,0,0,0,20.1,One year,0
0,1,1,0,68,1,1,0,1,0,1,1,1,0,1,0,73.0,One year,0
0,1,1,0,69,1,1,0,1,0,1,0,0,1,0,0,61.4,Two year,0
1,0,0,0,26,1,1,0,0,1,0,0,1,1,0,0,84.3,Month-to-month,0
1,1,1,0,69,1,0,1,0,0,0,0,0,0,0,0,19.9,Two year,0
1,0,0,0,11,1,0,1,0,0,0,0,0,0,0,0,20.4,Two year,0
1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,50.75,Month-to-month,0
1,1,1,0,10,1,0,1,0,0,0,0,0,0,0,0,20.45,One year,0
0,1,1,0,55,1,1,0,1,0,1,1,0,1,0,1,75.75,One year,0
1,0,0,0,44,1,0,0,1,0,1,0,0,1,1,0,65.4,One year,0
1,1,0,1,46,1,0,0,0,1,0,0,0,0,0,1,80.4,Month-to-month,1
1,1,1,0,69,1,0,0,1,0,1,1,1,0,0,0,59.75,Two year,0
1,0,0,1,11,1,0,0,0,1,0,0,0,0,0,1,78.5,Month-to-month,0
0,1,0,0,11,1,1,0,0,1,0,1,0,0,1,1,102.0,Month-to-month,1
1,0,0,0,29,1,0,0,1,0,0,0,1,0,0,0,48.95,Month-to-month,0
0,1,0,0,57,1,1,0,0,1,1,0,0,0,1,1,99.65,Month-to-month,0
1,0,0,0,28,1,0,1,0,0,0,0,0,0,0,0,18.25,One year,0
0,0,0,0,42,1,0,0,1,0,1,0,1,0,0,0,54.55,Month-to-month,0
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,20.65,Month-to-month,1
1,0,1,0,23,0,0,0,1,0,1,1,0,1,0,0,40.65,One year,0
0,1,1,0,18,1,0,1,0,0,0,0,0,0,0,0,20.45,Month-to-month,0
1,1,1,0,62,1,1,1,0,0,0,0,0,0,0,0,24.8,One year,0
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,70.8,Month-to-month,1
1,0,0,0,16,1,1,0,0,1,0,0,0,1,0,1,89.05,Month-to-month,1
0,0,0,0,3,1,1,0,0,1,0,0,0,0,1,1,96.6,Month-to-month,1
1,0,0,0,67,1,1,0,1,0,1,1,1,1,1,1,88.8,One year,0
1,0,0,0,62,1,0,1,0,0,0,0,0,0,0,0,20.05,Two year,0
0,1,0,0,57,1,1,0,0,1,0,1,1,0,1,1,104.5,Month-to-month,1
1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,69.8,Month-to-month,0
0,1,1,0,23,1,1,0,1,0,1,0,1,1,1,0,77.15,Two year,0
0,0,1,0,25,0,0,0,1,0,1,0,0,1,0,0,35.05,Two year,0
0,0,0,1,72,1,1,0,0,1,0,1,1,1,1,1,108.1,Two year,0
0,1,0,0,2,1,1,0,0,1,0,0,0,0,1,0,84.05,Month-to-month,0
0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,20.2,One year,0
0,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,50.6,Month-to-month,1
